timestamp,response,pods,watt,request_count,error,model
1749704961.14468,0.01112818717956543,3,35.0,399,0.14412161707878113,FFT
1749704962.596219,0.011679410934448242,3,35.0,399,0.14412161707878113,FFT
1749704964.0679793,0.011835098266601562,3,35.0,399,0.14412161707878113,FFT
1749704965.5651135,0.010921478271484375,3,35.0,399,0.14412161707878113,FFT
1749704967.0118296,0.011399030685424805,3,35.0,399,0.14412161707878113,FFT
1749704968.4993584,0.010955333709716797,3,34.0,399,0.14412161707878113,FFT
1749704969.975478,0.012212038040161133,3,34.0,399,0.14412161707878113,FFT
1749704971.489961,0.011973857879638672,3,34.0,399,0.14412161707878113,FFT
1749704972.9621294,0.012129545211791992,3,34.0,399,0.14412161707878113,FFT
1749704974.4579499,0.01296854019165039,3,34.0,399,0.14412161707878113,FFT
1749704975.9527001,0.01368403434753418,3,34.0,399,0.14412161707878113,FFT
1749704977.3997293,0.012107133865356445,3,34.0,399,0.14412161707878113,FFT
1749704978.8735518,0.011285066604614258,3,34.0,399,0.14412161707878113,FFT
1749704980.3793147,0.011243820190429688,3,34.0,399,0.14412161707878113,FFT
1749704981.8524299,0.012308120727539062,3,34.0,399,0.14412161707878113,FFT
1749704983.398478,0.010960102081298828,3,34.0,399,0.14412161707878113,FFT
1749704984.848464,0.011330604553222656,3,34.0,399,0.14412161707878113,FFT
1749704986.30516,0.011768579483032227,3,34.0,399,0.14412161707878113,FFT
1749704987.8099742,0.010334014892578125,3,34.0,399,0.14412161707878113,FFT
1749704989.2860317,0.012513875961303711,3,34.0,399,0.14412161707878113,FFT
1749704990.7220795,0.011769533157348633,3,34.0,399,0.14412161707878113,FFT
1749704992.2276564,0.011214494705200195,3,34.0,399,0.14412161707878113,FFT
1749704993.750724,0.011217355728149414,3,34.0,399,0.14412161707878113,FFT
1749704995.2315097,0.015339851379394531,3,34.0,399,0.14412161707878113,FFT
1749704996.7047129,0.011951923370361328,3,34.0,399,0.14412161707878113,FFT
1749704998.184208,0.010620594024658203,3,35.0,399,0.14412161707878113,FFT
1749704999.6671424,0.01427006721496582,3,35.0,399,0.14412161707878113,FFT
1749705001.202128,0.011465311050415039,3,35.0,399,0.14412161707878113,FFT
1749705002.7508168,0.01092839241027832,3,35.0,399,0.14412161707878113,FFT
1749705004.3064377,0.012939453125,3,35.0,396,0.14412161707878113,FFT
1749705005.799111,0.011372089385986328,3,35.0,396,0.14412161707878113,FFT
1749705007.2528644,0.011873960494995117,3,35.0,396,0.14412161707878113,FFT
1749705008.7977414,0.011365890502929688,3,35.0,396,0.14412161707878113,FFT
1749705010.2693186,0.013445138931274414,3,35.0,396,0.14412161707878113,FFT
1749705011.7202978,0.012298345565795898,3,35.0,396,0.14412161707878113,FFT
1749705013.2263162,0.013137340545654297,3,35.0,394,0.14412161707878113,FFT
1749705014.7107916,0.012329578399658203,3,35.0,394,0.14412161707878113,FFT
1749705016.1690967,0.011606216430664062,3,35.0,394,0.14412161707878113,FFT
1749705017.5998518,0.01135563850402832,3,35.0,394,0.14412161707878113,FFT
1749705019.073178,0.010934591293334961,3,35.0,394,0.14412161707878113,FFT
1749705020.5556374,0.010173797607421875,3,35.0,394,0.14412161707878113,FFT
1749705022.1353421,0.013521194458007812,3,35.0,394,0.14412161707878113,FFT
1749705023.6094437,0.011053085327148438,3,35.0,391,0.14412161707878113,FFT
1749705025.0741827,0.011032819747924805,3,35.0,391,0.14412161707878113,FFT
1749705026.5484488,0.011241912841796875,3,35.0,391,0.14412161707878113,FFT
1749705027.9942012,0.21677732467651367,3,35.0,391,0.14412161707878113,FFT
1749705029.6690087,0.012003660202026367,3,35.0,391,0.14412161707878113,FFT
1749705031.130036,0.011754035949707031,3,35.0,391,0.14412161707878113,FFT
1749705032.6065412,0.010219573974609375,3,35.0,391,0.14412161707878113,FFT
1749705034.2837489,0.010494232177734375,3,35.0,389,0.14412161707878113,FFT
1749705035.7504919,0.010628223419189453,3,35.0,389,0.14412161707878113,FFT
1749705037.2582211,0.010121345520019531,3,35.0,389,0.14412161707878113,FFT
1749705038.734499,0.012679338455200195,3,35.0,389,0.14412161707878113,FFT
1749705040.1904504,0.011425018310546875,3,35.0,389,0.14412161707878113,FFT
1749705041.6824615,0.015410900115966797,3,35.0,389,0.14412161707878113,FFT
1749705043.2135162,0.014115571975708008,3,35.0,386,0.14412161707878113,FFT
1749705044.7212644,0.010766267776489258,3,35.0,386,0.14412161707878113,FFT
1749705046.2118604,0.01085972785949707,3,35.0,386,0.14412161707878113,FFT
1749705047.7048645,0.010476112365722656,3,35.0,386,0.14412161707878113,FFT
1749705049.186515,0.011934518814086914,3,35.0,386,0.14412161707878113,FFT
1749705050.6802788,0.011115074157714844,3,35.0,386,0.14412161707878113,FFT
1749705052.1807582,0.010649681091308594,3,35.0,386,0.14412161707878113,FFT
1749705053.6223545,0.015113353729248047,3,35.0,384,0.14412161707878113,FFT
1749705055.123213,0.012635469436645508,3,35.0,384,0.14412161707878113,FFT
1749705056.6207566,0.011096954345703125,3,35.0,384,0.14412161707878113,FFT
1749705058.0585616,0.011893033981323242,3,35.0,384,0.14412161707878113,FFT
1749705059.564464,0.011473655700683594,3,34.0,384,0.14412161707878113,FFT
1749705061.04839,0.01110219955444336,3,34.0,384,0.14412161707878113,FFT
1749705062.508563,0.013269424438476562,3,34.0,384,0.14412161707878113,FFT
1749705064.0562267,0.012185096740722656,3,34.0,381,0.14412161707878113,FFT
1749705065.5718231,0.01216745376586914,3,34.0,381,0.14412161707878113,FFT
1749705067.0641456,0.014086246490478516,3,34.0,381,0.14412161707878113,FFT
1749705068.5429993,0.011534929275512695,3,34.0,381,0.14412161707878113,FFT
1749705070.0430107,0.020562171936035156,3,34.0,381,0.14412161707878113,FFT
1749705071.5766935,0.011106491088867188,3,34.0,381,0.14412161707878113,FFT
1749705073.0930583,0.012501001358032227,3,35.0,381,0.14412161707878113,FFT
1749705074.6122513,0.01460409164428711,3,35.0,379,0.14412161707878113,FFT
1749705076.1168976,0.011268138885498047,3,35.0,379,0.14412161707878113,FFT
1749705077.627667,0.011129379272460938,3,35.0,379,0.14412161707878113,FFT
1749705079.1208968,0.011326789855957031,3,35.0,379,0.14412161707878113,FFT
1749705080.5896356,0.010594606399536133,3,35.0,379,0.14412161707878113,FFT
1749705082.0502012,0.011633157730102539,3,35.0,379,0.14412161707878113,FFT
1749705083.5379593,0.01647186279296875,3,35.0,379,0.14412161707878113,FFT
1749705085.0420685,0.011498212814331055,3,35.0,379,0.14412161707878113,FFT
1749705086.5071814,0.011529922485351562,3,35.0,379,0.14412161707878113,FFT
1749705087.975102,0.010806560516357422,3,35.0,379,0.14412161707878113,FFT
1749705089.435824,0.01202392578125,3,35.0,379,0.14412161707878113,FFT
1749705090.921237,0.010656595230102539,3,35.0,379,0.14412161707878113,FFT
1749705092.3870783,0.012568235397338867,3,35.0,379,0.14412161707878113,FFT
1749705093.902542,0.012881994247436523,3,35.0,379,0.14412161707878113,FFT
1749705095.4304457,0.01003718376159668,3,35.0,379,0.14412161707878113,FFT
1749705096.9226465,0.011620759963989258,3,35.0,379,0.14412161707878113,FFT
1749705098.4084532,0.011635541915893555,3,35.0,379,0.14412161707878113,FFT
1749705099.9462469,0.0119476318359375,3,35.0,379,0.14412161707878113,FFT
1749705101.4781048,0.012453317642211914,3,35.0,379,0.14412161707878113,FFT
1749705102.9936807,0.0164797306060791,3,35.0,379,0.14412161707878113,FFT
1749705104.4963925,0.011062860488891602,3,34.0,379,0.14412161707878113,FFT
1749705106.0067804,0.014643669128417969,3,34.0,379,0.14412161707878113,FFT
1749705107.5338423,0.011278152465820312,3,34.0,379,0.14412161707878113,FFT
1749705109.0539541,0.011486291885375977,3,34.0,379,0.14412161707878113,FFT
1749705110.578503,0.010569095611572266,3,34.0,379,0.14412161707878113,FFT
1749705112.0837448,0.011406660079956055,3,34.0,379,0.14412161707878113,FFT
1749705113.5777204,0.011789083480834961,3,34.0,379,0.14412161707878113,FFT
1749705115.0675879,0.013126850128173828,3,34.0,379,0.14412161707878113,FFT
1749705116.54737,0.011223316192626953,3,34.0,379,0.14412161707878113,FFT
1749705118.0497565,0.011856555938720703,3,34.0,379,0.14412161707878113,FFT
1749705119.5555537,0.014338493347167969,3,35.0,379,0.14412161707878113,FFT
1749705121.0670927,0.014230966567993164,3,35.0,379,0.14412161707878113,FFT
1749705122.595097,0.012528181076049805,3,35.0,379,0.14412161707878113,FFT
1749705124.077442,0.011107921600341797,3,35.0,377,0.14412161707878113,FFT
1749705125.57837,0.011522293090820312,3,35.0,377,0.14412161707878113,FFT
1749705127.0215838,0.012162923812866211,3,35.0,377,0.14412161707878113,FFT
1749705128.482354,0.010166168212890625,3,35.0,377,0.14412161707878113,FFT
1749705129.9787188,0.012402534484863281,3,35.0,377,0.14412161707878113,FFT
1749705131.46006,0.012637615203857422,3,35.0,377,0.14412161707878113,FFT
1749705133.019597,0.013375997543334961,3,35.0,377,0.14412161707878113,FFT
1749705134.499705,0.010259151458740234,3,34.0,374,0.14412161707878113,FFT
1749705136.0368824,0.012142181396484375,3,34.0,374,0.14412161707878113,FFT
1749705137.5491703,0.011836528778076172,3,34.0,374,0.14412161707878113,FFT
1749705139.0428221,0.010703325271606445,3,34.0,374,0.14412161707878113,FFT
1749705140.5533283,0.011098146438598633,3,34.0,374,0.14412161707878113,FFT
1749705142.0634468,0.012372970581054688,3,34.0,374,0.14412161707878113,FFT
1749705143.5613947,0.01148366928100586,3,34.0,372,0.14412161707878113,FFT
1749705145.0253103,0.011098384857177734,3,34.0,372,0.14412161707878113,FFT
1749705146.5262234,0.010723114013671875,3,34.0,372,0.14412161707878113,FFT
1749705147.9979928,0.011194229125976562,3,34.0,372,0.14412161707878113,FFT
1749705149.4813464,0.013148307800292969,3,34.0,372,0.14412161707878113,FFT
1749705150.9697623,0.010724782943725586,3,34.0,372,0.14412161707878113,FFT
1749705152.4555547,0.013774633407592773,3,34.0,372,0.14412161707878113,FFT
1749705153.968025,0.012197256088256836,3,34.0,369,0.14412161707878113,FFT
1749705155.4323363,0.012415885925292969,3,34.0,369,0.14412161707878113,FFT
1749705156.944623,0.01089930534362793,3,34.0,369,0.14412161707878113,FFT
1749705158.3975508,0.012033700942993164,3,34.0,369,0.14412161707878113,FFT
1749705159.866712,0.010742425918579102,3,34.0,369,0.14412161707878113,FFT
1749705161.3616748,0.012333393096923828,3,34.0,369,0.14412161707878113,FFT
1749705162.8627858,0.009824037551879883,3,34.0,369,0.14412161707878113,FFT
1749705164.362511,0.011948823928833008,3,34.0,367,0.14412161707878113,FFT
1749705165.8227024,0.011355161666870117,3,34.0,367,0.14412161707878113,FFT
1749705167.3105555,0.01277613639831543,3,34.0,367,0.14412161707878113,FFT
1749705168.7968655,0.011155843734741211,3,34.0,367,0.14412161707878113,FFT
1749705170.3108883,0.011829137802124023,3,34.0,367,0.14412161707878113,FFT
1749705171.7655997,0.01268148422241211,3,34.0,367,0.14412161707878113,FFT
1749705173.1922445,0.011033773422241211,3,34.0,367,0.14412161707878113,FFT
1749705174.6447484,0.010930538177490234,3,34.0,364,0.14412161707878113,FFT
1749705176.1163764,0.012733221054077148,3,34.0,364,0.14412161707878113,FFT
1749705177.6097643,0.011403083801269531,3,34.0,364,0.14412161707878113,FFT
1749705179.0629678,0.012115716934204102,3,34.0,364,0.14412161707878113,FFT
1749705180.5233305,0.012608766555786133,3,34.0,364,0.14412161707878113,FFT
1749705181.9790447,0.01151895523071289,3,34.0,364,0.14412161707878113,FFT
1749705183.4958003,0.012485504150390625,3,34.0,362,0.14412161707878113,FFT
1749705184.9875188,0.01042628288269043,3,34.0,362,0.14412161707878113,FFT
1749705186.4705963,0.011813640594482422,3,34.0,362,0.14412161707878113,FFT
1749705187.931389,0.012083292007446289,3,34.0,362,0.14412161707878113,FFT
1749705189.434075,0.01073455810546875,3,34.0,362,0.14412161707878113,FFT
1749705190.8759882,0.014733552932739258,3,34.0,362,0.14412161707878113,FFT
1749705192.3888588,0.011232614517211914,3,34.0,362,0.14412161707878113,FFT
1749705193.8457716,0.01191401481628418,3,34.0,359,0.14412161707878113,FFT
1749705195.4324396,0.011925220489501953,3,34.0,359,0.14412161707878113,FFT
1749705196.9385395,0.012958049774169922,3,34.0,359,0.14412161707878113,FFT
1749705198.4257402,0.011551380157470703,3,34.0,359,0.14412161707878113,FFT
1749705199.9256763,0.010768890380859375,3,34.0,359,0.14412161707878113,FFT
1749705201.405975,0.011108875274658203,3,34.0,359,0.14412161707878113,FFT
1749705202.8949459,0.011175155639648438,3,34.0,359,0.14412161707878113,FFT
1749705204.4151134,0.011573314666748047,3,34.0,359,0.14412161707878113,FFT
1749705205.8981912,0.011346101760864258,3,34.0,359,0.14412161707878113,FFT
1749705207.3525493,0.009996652603149414,3,34.0,359,0.14412161707878113,FFT
1749705208.821853,0.01041102409362793,3,34.0,359,0.14412161707878113,FFT
1749705210.3012187,0.014534473419189453,3,34.0,359,0.14412161707878113,FFT
1749705211.759713,0.011337518692016602,3,34.0,359,0.14412161707878113,FFT
1749705213.24898,0.012859106063842773,3,34.0,359,0.14412161707878113,FFT
1749705214.7392473,0.012104034423828125,3,34.0,359,0.14412161707878113,FFT
1749705216.2607358,0.011873006820678711,3,34.0,359,0.14412161707878113,FFT
1749705217.7302227,0.013741731643676758,3,34.0,359,0.14412161707878113,FFT
1749705219.1728666,0.012656927108764648,3,34.0,359,0.14412161707878113,FFT
1749705220.660143,0.012335062026977539,3,34.0,359,0.14412161707878113,FFT
1749705222.164496,0.012353658676147461,3,34.0,359,0.14412161707878113,FFT
1749705223.660912,0.011898040771484375,3,33.0,359,0.14412161707878113,FFT
1749705225.1436405,0.011379241943359375,3,33.0,359,0.14412161707878113,FFT
1749705226.6450953,0.01106572151184082,3,33.0,359,0.14412161707878113,FFT
1749705228.1542525,0.01305532455444336,3,33.0,359,0.14412161707878113,FFT
1749705229.6115787,0.010952472686767578,3,33.0,359,0.14412161707878113,FFT
1749705231.0826516,0.016855955123901367,3,33.0,359,0.14412161707878113,FFT
1749705232.576113,0.011127948760986328,3,33.0,359,0.14412161707878113,FFT
1749705234.036028,0.012129783630371094,3,33.0,359,0.14412161707878113,FFT
1749705235.484814,0.01150822639465332,3,33.0,359,0.14412161707878113,FFT
1749705236.9345407,0.011382341384887695,3,33.0,359,0.14412161707878113,FFT
1749705238.4984424,0.01165151596069336,3,34.0,359,0.14412161707878113,FFT
1749705240.0396838,0.010267972946166992,3,34.0,359,0.14412161707878113,FFT
1749705241.477961,0.01175546646118164,3,34.0,359,0.14412161707878113,FFT
1749705242.9549863,0.016278982162475586,3,34.0,359,0.14412161707878113,FFT
1749705244.4702601,0.012080192565917969,3,34.0,386,0.14412161707878113,FFT
1749705246.0083063,0.011074304580688477,3,34.0,386,0.14412161707878113,FFT
1749705247.4350646,0.01056218147277832,3,34.0,386,0.14412161707878113,FFT
1749705248.9419599,0.010344266891479492,3,34.0,386,0.14412161707878113,FFT
1749705250.438263,0.010133743286132812,3,34.0,386,0.14412161707878113,FFT
1749705251.910082,0.011509418487548828,3,34.0,386,0.14412161707878113,FFT
1749705253.3926973,0.014571189880371094,3,35.0,386,0.14412161707878113,FFT
1749705254.8696737,0.011970996856689453,3,35.0,386,0.14412161707878113,FFT
1749705256.3510313,0.012155532836914062,3,35.0,386,0.14412161707878113,FFT
1749705257.8546033,0.01311945915222168,3,35.0,386,0.14412161707878113,FFT
1749705259.3357942,0.013832569122314453,3,35.0,386,0.14412161707878113,FFT
1749705260.805904,0.011161565780639648,3,35.0,386,0.14412161707878113,FFT
1749705262.2938209,0.013896465301513672,3,35.0,386,0.14412161707878113,FFT
1749705263.7485852,0.011457681655883789,3,35.0,386,0.14412161707878113,FFT
1749705265.263347,0.011388778686523438,3,35.0,386,0.14412161707878113,FFT
1749705266.7321024,0.010753631591796875,3,35.0,386,0.14412161707878113,FFT
1749705268.2285938,0.011716842651367188,3,35.0,386,0.14412161707878113,FFT
1749705269.7730827,0.012879133224487305,3,35.0,386,0.14412161707878113,FFT
1749705271.3272023,0.01044154167175293,3,35.0,386,0.14412161707878113,FFT
1749705272.8357172,0.011103153228759766,3,35.0,386,0.14412161707878113,FFT
1749705274.337867,0.01169896125793457,3,35.0,386,0.14412161707878113,FFT
1749705275.8121517,0.010886192321777344,3,35.0,386,0.14412161707878113,FFT
1749705277.285481,0.01157832145690918,3,35.0,386,0.14412161707878113,FFT
1749705278.8354082,0.011362075805664062,3,35.0,386,0.14412161707878113,FFT
1749705280.3188038,0.012323617935180664,3,35.0,386,0.14412161707878113,FFT
1749705281.808898,0.013463735580444336,3,35.0,386,0.14412161707878113,FFT
1749705283.2955909,0.011333227157592773,3,34.0,386,0.14412161707878113,FFT
1749705284.8145308,0.014186620712280273,3,34.0,386,0.14412161707878113,FFT
1749705286.326725,0.010548830032348633,3,34.0,386,0.14412161707878113,FFT
1749705287.7960439,0.01143193244934082,3,34.0,386,0.14412161707878113,FFT
1749705289.3067384,0.010642528533935547,3,34.0,386,0.14412161707878113,FFT
1749705290.832717,0.01517939567565918,3,34.0,386,0.14412161707878113,FFT
1749705292.3484921,0.013963460922241211,3,34.0,386,0.14412161707878113,FFT
1749705293.788832,0.013724565505981445,3,34.0,386,0.14412161707878113,FFT
1749705295.2783163,0.01096653938293457,3,34.0,386,0.14412161707878113,FFT
1749705296.7292163,0.011148452758789062,3,34.0,386,0.14412161707878113,FFT
1749705298.1530662,0.013001441955566406,3,35.0,386,0.14412161707878113,FFT
1749705299.6307018,0.011193990707397461,3,35.0,386,0.14412161707878113,FFT
1749705301.1049528,0.011988162994384766,3,35.0,386,0.14412161707878113,FFT
1749705302.5875115,0.013076305389404297,3,35.0,386,0.14412161707878113,FFT
1749705304.0730312,0.011291742324829102,3,35.0,383,0.14412161707878113,FFT
1749705305.587094,0.012062549591064453,3,35.0,383,0.14412161707878113,FFT
1749705307.0889733,0.011542797088623047,3,35.0,383,0.14412161707878113,FFT
1749705308.5949373,0.0157473087310791,3,35.0,383,0.14412161707878113,FFT
1749705310.1092894,0.011723518371582031,3,35.0,383,0.14412161707878113,FFT
1749705311.6036098,0.012586832046508789,3,35.0,383,0.14412161707878113,FFT
1749705313.1217728,0.011638641357421875,3,36.0,383,0.14412161707878113,FFT
1749705314.6667337,0.010845661163330078,3,36.0,381,0.14412161707878113,FFT
1749705316.1469855,0.010968923568725586,3,36.0,381,0.14412161707878113,FFT
1749705317.6683912,0.012932062149047852,3,36.0,381,0.14412161707878113,FFT
1749705319.2041337,0.01283574104309082,3,36.0,381,0.14412161707878113,FFT
1749705320.7206655,0.012589454650878906,3,36.0,381,0.14412161707878113,FFT
1749705322.2364104,0.010830879211425781,3,36.0,381,0.14412161707878113,FFT
1749705323.7794473,0.012287616729736328,3,36.0,378,0.14412161707878113,FFT
1749705325.255529,0.011564254760742188,3,36.0,378,0.14412161707878113,FFT
1749705326.7633154,0.011829376220703125,3,36.0,378,0.14412161707878113,FFT
1749705328.316463,0.011721372604370117,3,35.0,378,0.14412161707878113,FFT
1749705329.8178906,0.011685609817504883,3,35.0,378,0.14412161707878113,FFT
1749705331.31945,0.010450124740600586,3,35.0,378,0.14412161707878113,FFT
1749705332.8056645,0.010993480682373047,3,35.0,378,0.14412161707878113,FFT
1749705334.298598,0.012460708618164062,3,35.0,376,0.14412161707878113,FFT
1749705335.7466838,0.010973930358886719,3,35.0,376,0.14412161707878113,FFT
1749705337.226367,0.011934757232666016,3,35.0,376,0.14412161707878113,FFT
1749705338.7440615,0.012835502624511719,3,35.0,376,0.14412161707878113,FFT
1749705340.2119985,0.012975215911865234,3,35.0,376,0.14412161707878113,FFT
1749705341.69866,0.013228178024291992,3,35.0,376,0.14412161707878113,FFT
1749705343.186349,0.012026071548461914,3,35.0,376,0.14412161707878113,FFT
1749705344.7047627,0.011278867721557617,3,35.0,373,0.14412161707878113,FFT
1749705346.189371,0.014470338821411133,3,35.0,373,0.14412161707878113,FFT
1749705347.6989694,0.012250423431396484,3,35.0,373,0.14412161707878113,FFT
1749705349.213984,0.011390447616577148,3,35.0,373,0.14412161707878113,FFT
1749705350.693531,0.012618303298950195,3,35.0,373,0.14412161707878113,FFT
1749705352.1578722,0.010863780975341797,3,35.0,373,0.14412161707878113,FFT
1749705353.6177566,0.010692119598388672,3,35.0,371,0.14412161707878113,FFT
1749705355.1341908,0.011844396591186523,3,35.0,371,0.14412161707878113,FFT
1749705356.612671,0.011911392211914062,3,35.0,371,0.14412161707878113,FFT
1749705358.0900142,0.015123128890991211,3,35.0,371,0.14412161707878113,FFT
1749705359.5788338,0.013392448425292969,3,35.0,371,0.14412161707878113,FFT
1749705361.0400736,0.012176275253295898,3,35.0,371,0.14412161707878113,FFT
1749705362.5668075,0.011849403381347656,3,35.0,371,0.14412161707878113,FFT
1749705364.1620028,0.011724472045898438,3,35.0,427,0.14412161707878113,FFT
1749705365.6495686,0.011949300765991211,3,35.0,427,0.14412161707878113,FFT
1749705367.173462,0.013260841369628906,3,35.0,427,0.14412161707878113,FFT
1749705368.684355,0.010638952255249023,3,35.0,427,0.14412161707878113,FFT
1749705370.182901,0.010933876037597656,3,35.0,427,0.14412161707878113,FFT
1749705371.697026,0.010999679565429688,3,35.0,427,0.14412161707878113,FFT
1749705373.2047832,0.011503458023071289,3,36.0,427,0.14412161707878113,FFT
1749705374.7199907,0.014124870300292969,3,36.0,427,0.14412161707878113,FFT
1749705376.1986701,0.010974884033203125,3,36.0,427,0.14412161707878113,FFT
1749705377.6640537,0.012139081954956055,3,36.0,427,0.14412161707878113,FFT
1749705379.1330287,0.012926578521728516,3,36.0,427,0.14412161707878113,FFT
1749705380.58845,0.01390695571899414,3,36.0,427,0.14412161707878113,FFT
1749705382.0621645,0.01243901252746582,3,36.0,427,0.14412161707878113,FFT
1749705383.507051,0.013577699661254883,3,36.0,427,0.14412161707878113,FFT
1749705384.9941483,0.012878656387329102,3,36.0,427,0.14412161707878113,FFT
1749705386.5127378,0.010435342788696289,3,36.0,427,0.14412161707878113,FFT
1749705387.9793558,0.01160883903503418,3,36.0,427,0.14412161707878113,FFT
1749705389.4152343,0.010354757308959961,3,36.0,427,0.14412161707878113,FFT
1749705390.8954442,0.011286020278930664,3,36.0,427,0.14412161707878113,FFT
1749705392.4130654,0.011031866073608398,3,36.0,427,0.14412161707878113,FFT
1749705393.913676,0.01201176643371582,3,36.0,427,0.14412161707878113,FFT
1749705395.4201405,0.010185718536376953,3,36.0,427,0.14412161707878113,FFT
1749705396.9373243,0.013180255889892578,3,36.0,427,0.14412161707878113,FFT
1749705398.4497502,0.012077808380126953,3,36.0,427,0.14412161707878113,FFT
1749705400.0133765,0.011359214782714844,3,36.0,427,0.14412161707878113,FFT
1749705401.5899742,0.013469457626342773,3,36.0,427,0.14412161707878113,FFT
1749705403.1555233,0.01558375358581543,3,36.0,427,0.14412161707878113,FFT
1749705404.726475,0.011855840682983398,3,36.0,427,0.14412161707878113,FFT
1749705406.2399547,0.01104283332824707,3,36.0,427,0.14412161707878113,FFT
1749705407.7986734,0.011561155319213867,3,36.0,427,0.14412161707878113,FFT
1749705409.340153,0.011438608169555664,3,36.0,427,0.14412161707878113,FFT
1749705410.835721,0.011252164840698242,3,36.0,427,0.14412161707878113,FFT
1749705412.3213606,0.012640237808227539,3,36.0,427,0.14412161707878113,FFT
1749705413.7817552,0.011381864547729492,3,36.0,427,0.14412161707878113,FFT
1749705415.2488422,0.011610031127929688,3,36.0,427,0.14412161707878113,FFT
1749705416.6918807,0.011119604110717773,3,36.0,427,0.14412161707878113,FFT
1749705418.2845356,0.012347221374511719,3,36.0,427,0.14412161707878113,FFT
1749705419.7728124,0.011794805526733398,3,36.0,427,0.14412161707878113,FFT
1749705421.275535,0.013319253921508789,3,36.0,427,0.14412161707878113,FFT
1749705422.8293328,0.01592111587524414,3,36.0,427,0.14412161707878113,FFT
1749705424.4003701,0.013149261474609375,3,36.0,425,0.14412161707878113,FFT
1749705425.9110901,0.011241674423217773,3,36.0,425,0.14412161707878113,FFT
1749705427.4419348,0.012086153030395508,3,36.0,425,0.14412161707878113,FFT
1749705428.9270508,0.011256694793701172,3,36.0,425,0.14412161707878113,FFT
1749705430.4229262,0.011469364166259766,3,36.0,425,0.14412161707878113,FFT
1749705431.8817582,0.01322317123413086,3,36.0,425,0.14412161707878113,FFT
1749705433.3987305,0.011589288711547852,3,36.0,422,0.14412161707878113,FFT
1749705434.8856146,0.013520240783691406,3,36.0,422,0.14412161707878113,FFT
1749705436.3776565,0.012419700622558594,3,36.0,422,0.14412161707878113,FFT
1749705437.8606877,0.011427640914916992,3,36.0,422,0.14412161707878113,FFT
1749705439.2768228,0.011320352554321289,3,36.0,422,0.14412161707878113,FFT
1749705440.7323585,0.01332712173461914,3,36.0,422,0.14412161707878113,FFT
1749705442.2553303,0.011078357696533203,3,36.0,422,0.14412161707878113,FFT
1749705443.7018113,0.0109100341796875,3,36.0,420,0.14412161707878113,FFT
1749705445.1507678,0.011509895324707031,3,36.0,420,0.14412161707878113,FFT
1749705446.6648815,0.012807607650756836,3,36.0,420,0.14412161707878113,FFT
1749705448.1612854,0.010467529296875,3,36.0,420,0.14412161707878113,FFT
1749705449.6652896,0.011471986770629883,3,36.0,420,0.14412161707878113,FFT
1749705451.1975403,0.012931585311889648,3,36.0,420,0.14412161707878113,FFT
1749705452.6986291,0.010412931442260742,3,36.0,420,0.14412161707878113,FFT
1749705454.2193727,0.01051783561706543,3,36.0,417,0.14412161707878113,FFT
1749705455.7046077,0.011791706085205078,3,36.0,417,0.14412161707878113,FFT
1749705457.1752532,0.01277780532836914,3,36.0,417,0.14412161707878113,FFT
1749705458.619119,0.009699106216430664,3,36.0,417,0.14412161707878113,FFT
1749705460.0905302,0.009894371032714844,3,36.0,417,0.14412161707878113,FFT
1749705461.5380342,0.011322498321533203,3,36.0,417,0.14412161707878113,FFT
1749705463.038079,0.010508537292480469,3,36.0,417,0.14412161707878113,FFT
1749705464.525954,0.012006282806396484,3,36.0,416,0.14412161707878113,FFT
1749705466.0290513,0.012752771377563477,3,36.0,416,0.14412161707878113,FFT
1749705467.52251,0.011008739471435547,3,36.0,416,0.14412161707878113,FFT
1749705468.9925928,0.011587381362915039,3,36.0,416,0.14412161707878113,FFT
1749705470.459112,0.011905908584594727,3,36.0,416,0.14412161707878113,FFT
1749705471.9631004,0.012780189514160156,3,36.0,416,0.14412161707878113,FFT
1749705473.5064678,0.012048482894897461,3,36.0,416,0.14412161707878113,FFT
1749705474.975085,0.01160740852355957,3,36.0,416,0.14412161707878113,FFT
1749705476.462654,0.011884927749633789,3,36.0,416,0.14412161707878113,FFT
1749705477.9262533,0.01211094856262207,3,36.0,416,0.14412161707878113,FFT
1749705479.4339428,0.01332402229309082,3,36.0,416,0.14412161707878113,FFT
1749705480.9222383,0.011138916015625,3,36.0,416,0.14412161707878113,FFT
1749705482.4360375,0.01125478744506836,3,36.0,416,0.14412161707878113,FFT
1749705483.987266,0.01148223876953125,3,36.0,419,0.14412161707878113,FFT
1749705485.4328556,0.010983943939208984,3,36.0,419,0.14412161707878113,FFT
1749705486.8999064,0.011765003204345703,3,36.0,419,0.14412161707878113,FFT
1749705488.366547,0.01727581024169922,3,36.0,419,0.14412161707878113,FFT
1749705489.8837779,0.01416468620300293,3,36.0,419,0.14412161707878113,FFT
1749705491.336657,0.010106325149536133,3,36.0,419,0.14412161707878113,FFT
1749705492.85341,0.011538982391357422,3,36.0,419,0.14412161707878113,FFT
1749705494.3386114,0.01099085807800293,3,36.0,419,0.14412161707878113,FFT
1749705495.7989926,0.011165618896484375,3,36.0,419,0.14412161707878113,FFT
1749705497.309313,0.014176130294799805,3,36.0,419,0.14412161707878113,FFT
1749705498.8374548,0.014912128448486328,3,36.0,419,0.14412161707878113,FFT
